Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Samsung,2023.0,Android,199.0,Galaxy A34,1,מסך מגע,6.0,4600.0,4.0,6.6,8.0,2527200.0,390.0,120.0,Super AMOLED,1,"כסוף, צהוב",microSDXC,13.0,61.0,1,1,1115.0,1351.0,1.0,5.3,5000.0,zap_2
Xiaomi,2023.0,Android,,Poco X5,1,מסך מגע,8.0,4000.0,5.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,0,שחור,microSDHC,13.0,58.0,1,1,1027.0,1499.0,1.0,5.3,5000.0,zap_2
Samsung,2022.0,Android,195.0,Galaxy A13,1,מסך מגע,4.0,4000.0,4.0,6.6,8.0,2600640.0,400.0,,PLS LCD,0,"שחור, לבן, כחול",microSDXC,8.0,59.0,1,1,554.0,718.0,1.0,5.0,5000.0,zap_2
Apple,2022.0,iOS,240.0,iPhone 14 Pro Max,1,מסך מגע,6.0,,4.0,6.7,,3606840.0,460.0,120.0,LTPO Super Retina XDR OLED,1,"שחור, סגול, כסוף, זהב",,12.0,72.0,0,1,5895.0,7449.0,1.0,5.3,,zap_3
Xiaomi,2022.0,Android,185.0,13,1,מסך מגע,12.0,10800.0,5.0,6.36,8.0,2592000.0,414.0,120.0,OLED,1,"שחור, לבן, כחול, אפור, אדום, צהוב, ירוק",,32.0,72.0,1,1,3180.0,3499.0,1.0,5.3,4500.0,zap_3
Samsung,2022.0,Android,177.0,Galaxy S21,1,מסך מגע,8.0,7060.0,4.0,6.4,8.0,2592000.0,411.0,120.0,Dynamic AMOLED 2X,1,"לבן, סגול, ירוק זית",,32.0,32.0,1,1,1782.0,2250.0,1.0,1.0,4500.0,zap_3
Apple,2022.0,iOS,240.0,iPhone 14 Pro Max,1,מסך מגע,6.0,,4.0,6.7,,3606840.0,460.0,120.0,LTPO Super Retina XDR OLED,1,"שחור, סגול, כסוף, זהב",,12.0,72.0,0,1,5895.0,7449.0,1.0,5.3,,zap_3
Xiaomi,2022.0,Android,188.0,Redmi Note 12,1,מסך מגע,4.0,3800.0,5.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,"שחור, כחול, ירוק",microSDXC,13.0,58.0,1,1,779.0,1050.0,0.0,5.1,5000.0,zap_3
Xiaomi,2022.0,Android,202.0,Redmi Note 11,1,מסך מגע,8.0,3900.0,4.0,6.67,8.0,2592000.0,395.0,120.0,Super AMOLED,1,"לבן, כחול, אפור",microSDXC,16.0,118.0,1,1,1025.0,1449.0,1.0,5.1,5000.0,zap_3
Samsung,2019.0,Android,196.0,Galaxy Note 10,1,מסך מגע,12.0,7030.0,4.0,6.8,8.0,4377600.0,498.0,,Dynamic AMOLED,1,"שחור, לבן, כסוף",Micro SD/T-Flash,10.0,40.0,1,1,1519.0,2100.0,1.0,5.0,4300.0,zap_3
Samsung,2022.0,Android,228.0,Galaxy S22,1,מסך מגע,12.0,7100.0,4.0,6.8,8.0,,500.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, אדום, ירוק, תכלת",,40.0,140.0,1,1,3854.0,4999.0,1.0,5.2,5000.0,zap_3
Samsung,2021.0,,227.0,Galaxy S21,1,מסך מגע,12.0,7900.0,5.0,6.8,8.0,4608000.0,515.0,120.0,Dynamic AMOLED 2X,1,"שחור, כחול, חום, כסוף",Micro SD/T-Flash,40.0,140.0,1,1,2749.0,3150.0,1.0,5.0,5000.0,zap_3
Xiaomi,2022.0,Android,185.0,13,1,מסך מגע,12.0,10800.0,5.0,6.36,8.0,2592000.0,414.0,120.0,OLED,1,"שחור, לבן, כחול, אפור, אדום, צהוב, ירוק",,32.0,72.0,1,1,3180.0,3499.0,1.0,5.3,4500.0,zap_3
Xiaomi,2022.0,Android,179.0,Redmi Note 11,1,מסך מגע,8.0,4050.0,4.0,6.43,8.0,2592000.0,409.0,90.0,AMOLED,1,"לבן, כחול, אפור",microSDXC,16.0,120.0,1,1,840.0,1205.0,1.0,5.0,5000.0,zap_3
Xiaomi,2022.0,Android,205.0,12T Pro,1,מסך מגע,12.0,7940.0,4.0,6.67,8.0,3308640.0,446.0,120.0,AMOLED,1,"שחור, כחול, כסוף",,20.0,210.0,1,1,2787.0,2855.0,1.0,5.2,5000.0,zap_3
Samsung,2019.0,Android,157.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.1,8.0,4377600.0,550.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ורוד, ירוק",Micro SD/T-Flash,10.0,40.0,1,1,970.0,1320.0,1.0,5.0,3400.0,zap_3
Xiaomi,2022.0,Android,205.0,12T Pro,1,מסך מגע,12.0,7940.0,4.0,6.67,8.0,3308640.0,446.0,120.0,AMOLED,1,"שחור, כחול, כסוף",,20.0,210.0,1,1,2787.0,2855.0,1.0,5.2,5000.0,zap_3
Samsung,2020.0,Android,222.0,Galaxy S20,1,מסך מגע,12.0,7330.0,4.0,6.9,8.0,4608000.0,511.0,120.0,Dynamic AMOLED 2X,1,"שחור, אפור",Micro SD/T-Flash,40.0,168.0,1,1,1740.0,1885.0,1.0,5.0,5000.0,zap_3
Samsung,2022.0,Android,263.0,Galaxy Z Fold4,1,מסך מגע,12.0,7740.0,4.0,7.6,8.0,3942912.0,373.0,120.0,Foldable Dynamic AMOLED 2X,1,"שחור, בז'",,4.0,72.0,1,1,5086.0,6237.0,1.0,5.2,4400.0,zap_3
Samsung,2021.0,,227.0,Galaxy S21,1,מסך מגע,12.0,7900.0,5.0,6.8,8.0,4608000.0,515.0,120.0,Dynamic AMOLED 2X,1,"שחור, כחול, חום, כסוף",Micro SD/T-Flash,40.0,140.0,1,1,2749.0,3150.0,1.0,5.0,5000.0,zap_3
Samsung,2022.0,Android,195.0,Galaxy S22,1,מסך מגע,8.0,7100.0,4.0,6.6,8.0,2527200.0,393.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, ירוק, תכלת, ורוד זהב",,10.0,72.0,1,1,2590.0,3000.0,1.0,5.2,4500.0,zap_3
Samsung,2022.0,Android,177.0,Galaxy S21,1,מסך מגע,8.0,7060.0,4.0,6.4,8.0,2592000.0,411.0,120.0,Dynamic AMOLED 2X,1,"לבן, סגול, ירוק זית",,32.0,32.0,1,1,1782.0,2250.0,1.0,1.0,4500.0,zap_3
Google,2021.0,Android,207.0,Pixel 6,1,מסך מגע,8.0,6850.0,4.0,6.4,8.0,2592000.0,411.0,90.0,AMOLED,1,שחור,,8.0,62.0,1,1,1570.0,1790.0,1.0,5.2,4614.0,zap_3
Samsung,2021.0,Android,227.0,Galaxy S21,1,מסך מגע,,7900.0,4.0,6.8,8.0,4608000.0,515.0,120.0,Dynamic AMOLED 2X,1,"שחור, כחול, חום, כסוף, טיטניום",,40.0,140.0,1,1,2225.0,3953.0,1.0,5.2,5000.0,zap_3
Google,2022.0,Android,212.0,Pixel 7 Pro,1,מסך מגע,12.0,7000.0,4.0,6.7,8.0,4492800.0,512.0,120.0,LTPO AMOLED,1,"לבן, אובסידיאן, אגוז",,10.8,110.0,1,1,3053.0,3700.0,1.0,5.2,5000.0,zap_3
Samsung,2022.0,Android,187.0,Galaxy Z Flip4,1,מסך מגע,8.0,7740.0,4.0,6.7,8.0,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,"לבן, כחול, סגול, אדום, צהוב, תכלת, ורוד זהב",,10.0,24.0,1,1,2736.0,3449.0,1.0,5.2,3700.0,zap_3
Samsung,2019.0,Android,175.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.4,8.0,4377600.0,526.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ירוק",Micro SD/T-Flash,18.0,40.0,1,1,1134.0,1399.0,1.0,5.0,4100.0,zap_3
Xiaomi,2022.0,Android,202.0,Redmi Note 11,1,מסך מגע,8.0,3900.0,4.0,6.67,8.0,2592000.0,395.0,120.0,Super AMOLED,1,"לבן, כחול, אפור",microSDXC,16.0,118.0,1,1,1025.0,1449.0,1.0,5.1,5000.0,zap_3
Xiaomi,2022.0,Android,190.0,Redmi 10C,1,מסך מגע,4.0,4300.0,4.0,6.71,8.0,1188000.0,268.0,,IPS LCD,0,"כחול, אפור, ירוק",microSDXC,5.0,52.0,1,1,543.0,714.0,1.0,5.0,5000.0,zap_3
Xiaomi,2023.0,Android,171.0,13 Lite,1,מסך מגע,8.0,6560.0,5.0,6.55,8.0,2592000.0,402.0,120.0,AMOLED,1,"שחור, לבן, ורוד",,32.0,60.0,1,1,1600.0,2004.0,1.0,5.2,4500.0,zap_3
Google,2021.0,Android,207.0,Pixel 6,1,מסך מגע,8.0,6850.0,4.0,6.4,8.0,2592000.0,411.0,90.0,AMOLED,1,שחור,,8.0,62.0,1,1,1570.0,1790.0,1.0,5.2,4614.0,zap_3
Samsung,2022.0,Android,195.0,Galaxy S22,1,מסך מגע,8.0,7100.0,4.0,6.6,8.0,2527200.0,393.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, ירוק, תכלת, ורוד זהב",,10.0,72.0,1,1,3142.0,3699.0,1.0,5.2,4500.0,zap_3
Xiaomi,2023.0,Android,171.0,13 Lite,1,מסך מגע,8.0,6560.0,5.0,6.55,8.0,2592000.0,402.0,120.0,AMOLED,1,"שחור, לבן, ורוד",,32.0,60.0,1,1,1600.0,2004.0,1.0,5.2,4500.0,zap_3
Xiaomi,2022.0,Android,179.0,Redmi Note 11,1,מסך מגע,8.0,4050.0,4.0,6.43,8.0,2592000.0,409.0,90.0,AMOLED,1,"לבן, כחול, אפור",microSDXC,16.0,120.0,1,1,840.0,1205.0,1.0,5.0,5000.0,zap_3
Samsung,2021.0,Android,227.0,Galaxy S21,1,מסך מגע,,7900.0,4.0,6.8,8.0,4608000.0,515.0,120.0,Dynamic AMOLED 2X,1,"שחור, כחול, חום, כסוף, טיטניום",,40.0,140.0,1,1,2225.0,3953.0,1.0,5.2,5000.0,zap_3
Samsung,2022.0,Android,195.0,Galaxy S22,1,מסך מגע,8.0,7100.0,4.0,6.6,8.0,2527200.0,393.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, ירוק, תכלת, ורוד זהב",,10.0,72.0,1,1,2590.0,3000.0,1.0,5.2,4500.0,zap_3
Samsung,2022.0,Android,195.0,Galaxy S22,1,מסך מגע,8.0,7100.0,4.0,6.6,8.0,2527200.0,393.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, ירוק, תכלת, ורוד זהב",,10.0,72.0,1,1,3142.0,3699.0,1.0,5.2,4500.0,zap_3
Samsung,2020.0,Android,163.0,Galaxy S20,1,מסך מגע,8.0,7330.0,5.0,6.2,8.0,4608000.0,563.0,120.0,Dynamic AMOLED 2X,1,"כחול, אפור, ורוד",Micro SD/T-Flash,10.0,88.0,1,1,1375.0,1720.0,1.0,5.0,4000.0,zap_3
Samsung,2022.0,Android,187.0,Galaxy Z Flip4,1,מסך מגע,8.0,7740.0,4.0,6.7,8.0,2851200.0,426.0,120.0,Foldable Dynamic AMOLED 2X,1,"לבן, כחול, סגול, אדום, צהוב, תכלת, ורוד זהב",,10.0,24.0,1,1,2736.0,3449.0,1.0,5.2,3700.0,zap_3
Google,2022.0,Android,212.0,Pixel 7 Pro,1,מסך מגע,12.0,7000.0,4.0,6.7,8.0,4492800.0,512.0,120.0,LTPO AMOLED,1,"לבן, אובסידיאן, אגוז",,10.8,110.0,1,1,3053.0,3700.0,1.0,5.2,5000.0,zap_3
Apple,2021.0,iOS,240.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,"כחול, אפור, כסוף, זהב",,12.0,36.0,0,1,4150.0,4850.0,1.0,5.0,,zap_3
Samsung,2019.0,Android,196.0,Galaxy Note 10,1,מסך מגע,12.0,7030.0,4.0,6.8,8.0,4377600.0,498.0,,Dynamic AMOLED,1,"שחור, לבן, כסוף",Micro SD/T-Flash,10.0,40.0,1,1,1519.0,2100.0,1.0,5.0,4300.0,zap_3
Samsung,2019.0,Android,157.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.1,8.0,4377600.0,550.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ורוד, ירוק",Micro SD/T-Flash,10.0,40.0,1,1,970.0,1320.0,1.0,5.0,3400.0,zap_3
Samsung,2020.0,Android,222.0,Galaxy S20,1,מסך מגע,12.0,7330.0,4.0,6.9,8.0,4608000.0,511.0,120.0,Dynamic AMOLED 2X,1,"שחור, אפור",Micro SD/T-Flash,40.0,168.0,1,1,1740.0,1885.0,1.0,5.0,5000.0,zap_3
Apple,2021.0,iOS,240.0,iPhone 13,1,מסך מגע,6.0,,5.0,6.7,6.0,3566952.0,458.0,,Super Retina,1,"כחול, אפור, כסוף, זהב",,12.0,36.0,0,1,4150.0,4850.0,1.0,5.0,,zap_3
Samsung,2022.0,Android,228.0,Galaxy S22,1,מסך מגע,12.0,7100.0,4.0,6.8,8.0,,500.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, אדום, ירוק, תכלת",,40.0,140.0,1,1,3854.0,4999.0,1.0,5.2,5000.0,zap_3
Xiaomi,2022.0,Android,188.0,Redmi Note 12,1,מסך מגע,4.0,3800.0,5.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,"שחור, כחול, ירוק",microSDXC,13.0,58.0,1,1,779.0,1050.0,0.0,5.1,5000.0,zap_3
Samsung,2019.0,Android,175.0,Galaxy S10,1,מסך מגע,8.0,6900.0,4.0,6.4,8.0,4377600.0,526.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ירוק",Micro SD/T-Flash,18.0,40.0,1,1,1134.0,1399.0,1.0,5.0,4100.0,zap_3
Samsung,2022.0,Android,263.0,Galaxy Z Fold4,1,מסך מגע,12.0,7740.0,4.0,7.6,8.0,3942912.0,373.0,120.0,Foldable Dynamic AMOLED 2X,1,"שחור, בז'",,4.0,72.0,1,1,5086.0,6237.0,1.0,5.2,4400.0,zap_3
Samsung,2020.0,Android,163.0,Galaxy S20,1,מסך מגע,8.0,7330.0,5.0,6.2,8.0,4608000.0,563.0,120.0,Dynamic AMOLED 2X,1,"כחול, אפור, ורוד",Micro SD/T-Flash,10.0,88.0,1,1,1375.0,1720.0,1.0,5.0,4000.0,zap_3
Xiaomi,2022.0,Android,190.0,Redmi 10C,1,מסך מגע,4.0,4300.0,4.0,6.71,8.0,1188000.0,268.0,,IPS LCD,0,"כחול, אפור, ירוק",microSDXC,5.0,52.0,1,1,543.0,714.0,1.0,5.0,5000.0,zap_3
Apple,2020.0,iOS,135.0,iPhone 12 mini,1,מקשי ספרות,4.0,4900.0,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,"שחור, לבן, כחול, אדום, ירוק",,12.0,24.0,0,1,1964.0,3049.0,1.0,5.0,2227.0,zap_4
Xiaomi,2022.0,Android,192.0,Redmi A1 Plus,1,מסך מגע,2.0,,4.0,6.52,,1152000.0,269.0,,IPS LCD,0,"שחור, כחול, ירוק בהיר",microSDXC,5.0,8.0,1,1,311.0,579.0,0.0,5.0,5000.0,zap_4
Xiaomi,2022.0,Android,202.0,12T,1,מסך מגע,8.0,4850.0,4.0,6.67,8.0,3308640.0,446.0,120.0,AMOLED,0,"שחור, כחול, כסוף",,20.0,118.0,1,1,1856.0,2199.0,1.0,5.3,5000.0,zap_4
Google,2021.0,Android,210.0,Pixel 6,1,מסך מגע,12.0,6850.0,4.0,6.7,8.0,4492800.0,512.0,120.0,LTPO AMOLED,1,"שחור, לבן",,11.1,110.0,1,1,2006.0,2770.0,1.0,5.2,5003.0,zap_4
Samsung,2020.0,Android,192.0,Galaxy Note 20,1,מסך מגע,8.0,7230.0,5.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,1,"אפור, ירוק",,10.0,88.0,1,1,1756.0,2598.0,1.0,5.0,4300.0,zap_4
Samsung,2023.0,Android,196.0,Galaxy S23 Plus,1,מסך מגע,8.0,10960.0,5.0,6.6,8.0,2527200.0,390.0,120.0,Dynamic AMOLED 2X,1,"שחור, ירוק",,12.0,72.0,1,1,3890.0,4548.0,1.0,5.3,4700.0,zap_4
Samsung,2023.0,Android,196.0,Galaxy S23 Plus,1,מסך מגע,8.0,10960.0,5.0,6.6,8.0,2527200.0,390.0,120.0,Dynamic AMOLED 2X,1,"שחור, ירוק",,12.0,72.0,1,1,3890.0,4548.0,1.0,5.3,4700.0,zap_4
Xiaomi,2022.0,Android,202.0,12T,1,מסך מגע,8.0,4850.0,4.0,6.67,8.0,3308640.0,446.0,120.0,AMOLED,0,"שחור, כחול, כסוף",,20.0,118.0,1,1,1856.0,2199.0,1.0,5.3,5000.0,zap_4
Apple,2019.0,iOS,226.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.5,6.0,3338496.0,458.0,,Super Retina,1,"אפור, כסוף, ירוק, זהב",,12.0,36.0,0,1,2688.0,3340.0,1.0,5.0,3969.0,zap_4
Apple,2019.0,iOS,194.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.1,6.0,1483776.0,326.0,,Super Retina,1,"שחור, לבן, סגול, אדום, צהוב, ירוק",,12.0,24.0,0,1,1699.0,2249.0,1.0,5.0,3110.0,zap_4
Samsung,2020.0,Android,192.0,Galaxy Note 20,1,מסך מגע,8.0,7230.0,5.0,6.7,8.0,2592000.0,393.0,,Super AMOLED,1,"אפור, ירוק",,10.0,88.0,1,1,1756.0,2598.0,1.0,5.0,4300.0,zap_4
Nokia,2020.0,,90.1,Nokia 225,0,מקשי ספרות,,,4.0,2.4,,76800.0,167.0,,TFT LCD,0,"שחור, כחול",microSDHC,0.0,0.3,0,0,228.0,349.0,0.0,5.0,1150.0,zap_4
Samsung,2020.0,Android,186.0,Galaxy S20,1,מסך מגע,8.0,7330.0,5.0,6.7,8.0,4608000.0,525.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, כחול, אפור, אדום",Micro SD/T-Flash,10.0,88.0,1,1,1465.0,1979.0,1.0,5.0,4500.0,zap_4
Xiaomi,2022.0,Android,192.0,Redmi A1 Plus,1,מסך מגע,2.0,,4.0,6.52,,1152000.0,269.0,,IPS LCD,0,"שחור, כחול, ירוק בהיר",microSDXC,5.0,8.0,1,1,311.0,579.0,0.0,5.0,5000.0,zap_4
Apple,2020.0,iOS,164.0,iPhone 12,1,מסך מגע,4.0,4900.0,5.0,6.1,8.0,2962440.0,460.0,,"OLED, Super Retina",1,"שחור, לבן, כחול, אדום, ירוק",,12.0,24.0,0,1,2725.0,3249.0,1.0,5.0,2815.0,zap_4
Samsung,2019.0,Android,150.0,Galaxy S10,1,מסך מגע,6.0,6900.0,4.0,5.8,8.0,2462400.0,438.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ורוד, ירוק",Micro SD/T-Flash,10.0,28.0,1,1,909.0,1300.0,1.0,5.0,3100.0,zap_4
Apple,2019.0,iOS,226.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.5,6.0,3338496.0,458.0,,Super Retina,1,"אפור, כסוף, ירוק, זהב",,12.0,36.0,0,1,2688.0,3340.0,1.0,5.0,3969.0,zap_4
Xiaomi,2022.0,Android,205.0,Poco X4 Pro,1,מסך מגע,8.0,3900.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,"שחור, כחול, צהוב",microSDXC,16.0,118.0,1,1,1143.0,1499.0,1.0,5.1,5000.0,zap_4
Xiaomi,2022.0,Android,210.0,Poco F4,1,מסך מגע,12.0,7300.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,0,"שחור, כסוף, צהוב",,20.0,74.0,1,1,1984.0,2549.0,1.0,5.2,4700.0,zap_4
Apple,2022.0,iOS,203.0,iPhone 14 Plus,1,מסך מגע,6.0,5050.0,4.0,6.7,6.0,3566952.0,458.0,,Super Retina XDR OLED,1,"כחול, סגול, אדום",,12.0,24.0,0,1,4109.0,4890.0,1.0,5.3,,zap_4
Apple,2020.0,iOS,135.0,iPhone 12 mini,1,מקשי ספרות,4.0,4900.0,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,"שחור, לבן, כחול, אדום, ירוק",,12.0,24.0,0,1,1964.0,3049.0,1.0,5.0,2227.0,zap_4
Apple,2019.0,iOS,194.0,iPhone 11,1,מסך מגע,4.0,4450.0,4.0,6.1,6.0,1483776.0,326.0,,Super Retina,1,"שחור, לבן, סגול, אדום, צהוב, ירוק",,12.0,24.0,0,1,1699.0,2249.0,1.0,5.0,3110.0,zap_4
Samsung,2019.0,Android,168.0,Galaxy Note 10,1,מסך מגע,8.0,7030.0,4.0,6.3,10.0,2462400.0,401.0,,Dynamic AMOLED,1,"שחור, לבן, כסוף",,10.0,40.0,1,1,1339.0,1900.0,1.0,5.0,3500.0,zap_4
Apple,2021.0,iOS,141.0,iPhone 13,1,מסך מגע,4.0,,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,"שחור, כחול, אדום, ורוד",,12.0,24.0,0,1,2850.0,3180.0,1.0,5.0,,zap_4
Samsung,2022.0,Android,181.0,Galaxy A73,1,מסך מגע,8.0,6500.0,4.0,6.7,8.0,2592000.0,393.0,120.0,Super AMOLED Plus,1,"לבן, אפור",microSDXC,32.0,130.0,1,1,1717.0,1949.0,1.0,5.0,5000.0,zap_4
Apple,2021.0,iOS,141.0,iPhone 13,1,מסך מגע,4.0,,5.0,5.4,6.0,2527200.0,476.0,,Super Retina,1,"שחור, כחול, אדום, ורוד",,12.0,24.0,0,1,2850.0,3180.0,1.0,5.0,,zap_4
Xiaomi,2022.0,Android,205.0,Poco X4 Pro,1,מסך מגע,8.0,3900.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,1,"שחור, כחול, צהוב",microSDXC,16.0,118.0,1,1,1143.0,1499.0,1.0,5.1,5000.0,zap_4
Xiaomi,2022.0,Android,210.0,13 Pro,1,מסך מגע,12.0,10800.0,5.0,6.73,8.0,4608000.0,522.0,120.0,LTPO OLED,1,"שחור, לבן, כחול, ירוק",,32.0,150.3,1,1,4799.0,4899.0,1.0,5.3,4820.0,zap_4
Apple,2020.0,iOS,164.0,iPhone 12,1,מסך מגע,4.0,4900.0,5.0,6.1,8.0,2962440.0,460.0,,"OLED, Super Retina",1,"שחור, לבן, כחול, אדום, ירוק",,12.0,24.0,0,1,2725.0,3249.0,1.0,5.0,2815.0,zap_4
Xiaomi,2022.0,Android,178.8,Poco M5s,1,מסך מגע,6.0,4050.0,4.0,6.43,8.0,2592000.0,409.0,,AMOLED,1,"לבן, כחול, אפור",microSDXC,13.0,76.0,1,1,725.0,890.0,1.0,5.0,5000.0,zap_4
Samsung,2023.0,Android,234.0,Galaxy S23 Ultra,1,מסך מגע,12.0,10960.0,5.0,6.8,8.0,4446720.0,501.0,120.0,Dynamic AMOLED 2X,1,"שחור, ירוק",,12.0,232.0,1,1,5760.0,6399.0,1.0,5.3,5000.0,zap_4
Xiaomi,2022.0,MIUI 13,192.0,Redmi 12C,1,מסך מגע,6.0,3800.0,4.0,6.71,8.0,1188000.0,268.0,,IPS LCD,0,"שחור, כחול",microSDXC,5.0,50.08,1,1,560.0,744.0,1.0,5.1,5000.0,zap_4
Samsung,2022.0,Android,181.0,Galaxy A73,1,מסך מגע,8.0,6500.0,4.0,6.7,8.0,2592000.0,393.0,120.0,Super AMOLED Plus,1,"לבן, אפור",microSDXC,32.0,130.0,1,1,1717.0,1949.0,1.0,5.0,5000.0,zap_4
Apple,2022.0,iOS,203.0,iPhone 14 Plus,1,מסך מגע,6.0,5050.0,4.0,6.7,6.0,3566952.0,458.0,,Super Retina XDR OLED,1,"כחול, סגול, אדום",,12.0,24.0,0,1,4109.0,4890.0,1.0,5.3,,zap_4
Xiaomi,2022.0,Android,178.8,Poco M5s,1,מסך מגע,6.0,4050.0,4.0,6.43,8.0,2592000.0,409.0,,AMOLED,1,"לבן, כחול, אפור",microSDXC,13.0,76.0,1,1,725.0,890.0,1.0,5.0,5000.0,zap_4
Samsung,2019.0,Android,150.0,Galaxy S10,1,מסך מגע,6.0,6900.0,4.0,5.8,8.0,2462400.0,438.0,,Dynamic AMOLED,1,"שחור, לבן, כחול, צהוב, ורוד, ירוק",Micro SD/T-Flash,10.0,28.0,1,1,909.0,1300.0,1.0,5.0,3100.0,zap_4
Samsung,2023.0,Android,234.0,Galaxy S23 Ultra,1,מסך מגע,12.0,10960.0,5.0,6.8,8.0,4446720.0,501.0,120.0,Dynamic AMOLED 2X,1,"שחור, ירוק",,12.0,232.0,1,1,5760.0,6399.0,1.0,5.3,5000.0,zap_4
Samsung,2020.0,Android,186.0,Galaxy S20,1,מסך מגע,8.0,7330.0,5.0,6.7,8.0,4608000.0,525.0,120.0,Dynamic AMOLED 2X,1,"שחור, לבן, כחול, אפור, אדום",Micro SD/T-Flash,10.0,88.0,1,1,1465.0,1979.0,1.0,5.0,4500.0,zap_4
Samsung,2021.0,Android,200.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.7,8.0,2592000.0,394.0,120.0,Dynamic AMOLED 2X,1,"שחור, אדום, כסוף, ורוד, זהב",,10.0,88.0,1,1,1979.0,2849.0,1.0,5.0,4800.0,zap_4
Samsung,2022.0,Android,188.0,Galaxy A04e,1,מסך מגע,3.0,4100.0,4.0,6.5,,1152000.0,270.0,,PLS LCD,0,"שחור, תכלת",microSDXC,5.0,15.0,0,1,342.0,619.0,0.0,5.0,5000.0,zap_4
Samsung,2022.0,Android,188.0,Galaxy A04e,1,מסך מגע,3.0,4100.0,4.0,6.5,,1152000.0,270.0,,PLS LCD,0,"שחור, תכלת",microSDXC,5.0,15.0,0,1,342.0,619.0,0.0,5.0,5000.0,zap_4
Xiaomi,2022.0,MIUI 13,192.0,Redmi 12C,1,מסך מגע,6.0,3800.0,4.0,6.71,8.0,1188000.0,268.0,,IPS LCD,0,"שחור, כחול",microSDXC,5.0,50.08,1,1,560.0,744.0,1.0,5.1,5000.0,zap_4
Google,2021.0,Android,210.0,Pixel 6,1,מסך מגע,12.0,6850.0,4.0,6.7,8.0,4492800.0,512.0,120.0,LTPO AMOLED,1,"שחור, לבן",,11.1,110.0,1,1,2006.0,2770.0,1.0,5.2,5003.0,zap_4
Nokia,2020.0,,90.1,Nokia 225,0,מקשי ספרות,,,4.0,2.4,,76800.0,167.0,,TFT LCD,0,"שחור, כחול",microSDHC,0.0,0.3,0,0,228.0,349.0,0.0,5.0,1150.0,zap_4
Xiaomi,2022.0,Android,210.0,Poco F4,1,מסך מגע,12.0,7300.0,4.0,6.67,8.0,2592000.0,395.0,120.0,AMOLED,0,"שחור, כסוף, צהוב",,20.0,74.0,1,1,1984.0,2549.0,1.0,5.2,4700.0,zap_4
Samsung,2021.0,Android,200.0,Galaxy S21,1,מסך מגע,8.0,7900.0,5.0,6.7,8.0,2592000.0,394.0,120.0,Dynamic AMOLED 2X,1,"שחור, אדום, כסוף, ורוד, זהב",,10.0,88.0,1,1,1979.0,2849.0,1.0,5.0,4800.0,zap_4
Samsung,2019.0,Android,168.0,Galaxy Note 10,1,מסך מגע,8.0,7030.0,4.0,6.3,10.0,2462400.0,401.0,,Dynamic AMOLED,1,"שחור, לבן, כסוף",,10.0,40.0,1,1,1339.0,1900.0,1.0,5.0,3500.0,zap_4
Xiaomi,2022.0,Android,210.0,13 Pro,1,מסך מגע,12.0,10800.0,5.0,6.73,8.0,4608000.0,522.0,120.0,LTPO OLED,1,"שחור, לבן, כחול, ירוק",,32.0,150.3,1,1,4799.0,4899.0,1.0,5.3,4820.0,zap_4
