Brand,Out Date,Operating System,Weight,Series,Smartphone,Operating interface,RAM Capacity,CPU speed,CPU generation,Screen Size,Number of cores,Screen Resolution,pixels,FPS,Screen Type,Water resistance,Colors,GPU,Front camera,Camera,Fingerprint reader,WiFi,Min price,Max price,NFC,Bluetooth,Battery capacity,Page number
Realme,2021,Android,200 גרם,c,סמארטפון,מסך מגע,4GB,לא זמין,3.5,6.5 אינטש,2 + 6 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,IPS LCD,ללא,שחור,microSDXC,5 מגה פיקסל,13 + 2 + 2 מגה פיקסל,כולל,כולל,440,624,ללא,5.0,"5,000 mAh",12
Nokia,2020,Android,180 גרם,יעודכן בקרוב,סמארטפון,מסך מגע,4GB,1800 1800 MHz,4,6.39 אינטש,4 + 4 ליבות,720x1560 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,יעודכן בקרוב,microSDXC,8 מגה פיקסל,13 + 5 + 2 מגה פיקסל,כולל,כולל,548,698,כולל,4.2,"4,000 mAh",12
Samsung,2022,Android,198 גרם,Galaxy M33,סמארטפון,מסך מגע,6GB,2000 2400 MHz,5,6.6 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,400 ppi,120 Hz,TFT LCD,לא זמין,"כחול, חום, ירוק",microSDXC,8 מגה פיקסל,50 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,"1,079","1,150",אופציונאלי,5.1,"5,000 mAh",12
LG,2020,Android,180 גרם,Velvet,סמארטפון,מסך מגע,6GB,2400 2200 1800 MHz,4,6.8 אינטש,1 + 1 + 6,1080x2460 פיקסלים,395 ppi,לא זמין,P-OLED,IP68,"לבן, אפור, אדום, ורוד, ירוק",Micro SD/T-Flash,16 מגה פיקסל,48 + 8 + 5 מגה פיקסל,כולל,כולל,"2,300","2,549",כולל,5.1,"4,300 mAh",12
Nokia,2015,לא זמין,91.8 גרם,יעודכן בקרוב,טלפון רגיל,מקשי ספרות,יעודכן בקרוב,יעודכן בקרוב,יעודכן בקרוב,2.8 אינטש,יעודכן בקרוב,240x320 פיקסלים,143 ppi,לא זמין,TFT,לא זמין,"שחור, לבן, ירוק, כחול כהה",microSDHC,2 מגה פיקסל,2 מגה פיקסל,לא רלוונטי,לא כולל,329,334,ללא,3.0,"1,200 mAh",12
OPPO,2022,Android,189 גרם,A17k,סמארטפון,מסך מגע,3GB,1800 2300 MHz,4,6.56 אינטש,4 + 4 ליבות,720x1612 פיקסלים,269 ppi,לא זמין,IPS LCD,IPX4,"זהב, תכלת",microSDXC,5 מגה פיקסל,8 מגה פיקסל,כולל,כולל,565,599,ללא,5.3,"5,000 mAh",12
Vivo,2022,Android,186 גרם,V25,סמארטפון,מסך מגע,8GB,2000 2400 MHz,4,6.44 אינטש,6 + 2 ליבות,1080x2404 פיקסלים,409 ppi,90 Hz,AMOLED,לא זמין,"שחור, כחול, זהב",microSDXC,50 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,578","1,599",אופציונאלי,5.2,"4,500 mAh",12
Samsung,2021,Android,227 גרם,Galaxy S21,סמארטפון,מסך מגע,16GB,2900 2800 2200 MHz,5,6.8 אינטש,1+3+4,1440x3200 פיקסלים,515 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"שחור, כחול, חום, כסוף",Micro SD/T-Flash,40 מגה פיקסל,108 + 10 + 10 + 12 מגה פיקסל,כולל,כולל,"3,684","3,687",כולל,5.0,"5,000 mAh",12
Apple,2021,iOS,204 גרם,iPhone 13,סמארטפון,מסך מגע,6GB,יעודכן בקרוב,5,6.1 אינטש,2 + 4 ליבות,1170x2532 פיקסלים,460 ppi,לא זמין,Super Retina,IP68,"כחול, אפור, כסוף, זהב",ללא,12 מגה פיקסל,12 +12 +12 מגה פיקסל,ללא,כולל,"4,839","6,749",כולל,5.0,לא זמין,12
Google,2021,Android,210 גרם,Pixel 6 Pro,סמארטפון,מסך מגע,12GB,1800 2250 2800 MHz,5,6.7 אינטש,4 + 2 + 2 ליבות,1440x3120 פיקסלים,512 ppi,120 Hz,LTPO AMOLED,IP68,"שחור, לבן",ללא,11.1 מגה פיקסל,50 + 48 + 12 מגה פיקסל,כולל,כולל,"2,395","2,594",אופציונאלי,5.2,"5,003 mAh",12
Samsung,2020,Android,205 גרם,Galaxy A12,סמארטפון,מסך מגע,4GB,1800 2350 MHz,4,6.5 אינטש,4 + 4 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,PLS LCD,לא זמין,"שחור, לבן, כחול, אדום",microSDXC,10 + 8 מגה פיקסל,48 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,660,669,אופציונאלי,5.0,"5,000 mAh",12
Xiaomi,2021,Android,159 גרם,Mi 11 Lite,סמארטפון,מסך מגע,8GB,1900 2200 2400 MHz,4,6.55 אינטש,1 + 3 + 4,1080x2400 פיקסלים,402 ppi,90 Hz,AMOLED,IP53,"שחור, צהוב, ירוק",microSDXC,20 מגה פיקסל,64 + 8 + 5 מגה פיקסל,כולל,כולל,"1,365","1,599",כולל,5.2,"4,250 mAh",12
Samsung,2021,Android,196 גרם,Galaxy A03,סמארטפון,מסך מגע,4GB,1600 1600 MHz,4,6.5 אינטש,6 + 2 ליבות,720x1600 פיקסלים,270 ppi,לא זמין,PLS LCD,לא זמין,"שחור, כחול, אדום",microSDXC,5 מגה פיקסל,48 + 2 מגה פיקסל,ללא,כולל,590,599,ללא,5.0,"5,000 mAh",12
OnePlus,2020,Android,199 גרם,OnePlus 8 Pro,סמארטפון,מסך מגע,12GB,2840 2420 1800 MHz,5,6.78 אינטש,1 + 3 + 4,1440x3168 פיקסלים,513 ppi,120 Hz,Fluid AMOLED,IP68,"שחור, כחול, ירוק",ללא,16 מגה פיקסל,48 + 8 + 48 + 5 מגה פיקסל,כולל,כולל,"2,429","2,572",כולל,5.1,"4,510 mAh",12
OnePlus,2021,Android,197 גרם,9 Pro,סמארטפון,מסך מגע,12GB,1800 2420 2840 MHz,4,6.7 אינטש,1 + 3 + 4,1440x3216 פיקסלים,525 ppi,120 Hz,LTPO Fluid2 AMOLED,IP68,"שחור, ירוק",ללא,16 מגה פיקסל,48 + 8 + 50 + 2 מגה פיקסל,כולל,כולל,"2,589","2,799",כולל,5.2,"4,500 mAh",12
Blackview,2022,Android,197 גרם,A55 Pro,סמארטפון,מסך מגע,4GB,1500 2000 MHz,4,6.53 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"שחור, לבן, כחול, ירוק",microSDXC,5 מגה פיקסל,13 מגה פיקסל,כולל,כולל,694,725,ללא,4.1,"4,780 mAh",12
Honor,2022,Android,189 גרם,X9,סמארטפון,מסך מגע,8GB,1800 2200 MHz,4,6.81 אינטש,6 + 2 ליבות,1080x2388 פיקסלים,385 ppi,120 Hz,IPS LCD,לא זמין,"שחור, כחול, כסוף",ללא,16 מגה פיקסל,48 + 2 + 2 מגה פיקסל,כולל,כולל,"1,249","1,290",כולל,5.1,"4,800 mAh",13
Realme,2021,Android,180 גרם,GT Master,סמארטפון,מסך מגע,6GB,1900 2400 MHz,4,6.43 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,409 ppi,120 Hz,Super AMOLED,לא זמין,"שחור, לבן, אפור",ללא,32 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,160","1,399",כולל,5.2,"4,300 mAh",13
OnePlus,2023,Android,195 גרם,Nord CE 3 Lite,סמארטפון,מסך מגע,8GB,1700 2200 MHz,5,6.72 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,391 ppi,120 Hz,IPS LCD,לא זמין,"אפור, ירוק צהוב",microSDXC,16 מגה פיקסל,108 + 2 + 2 מגה פיקסל,כולל,כולל,"1,499","1,499",אופציונאלי,5.1,"5,000 mAh",13
Nokia,2020,Android,185 גרם,לא רלוונטי,סמארטפון,מסך מגע,3GB,2000 1800 MHz,4,6.55 אינטש,8 ליבות,720x1600 פיקסלים,268 ppi,60 Hz,IPS LCD,ללא,"שחור, כחול כהה",Micro SD/T-Flash,8 מגה פיקסל,13 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,548,790,כולל,4.2,"4,000 mAh",13
Blackview,2022,Android,367 גרם,BL8800 Pro,סמארטפון,מסך מגע,8GB,2000 2200 MHz,4,6.58 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,401 ppi,לא זמין,IPS LCD,IP69K,"שחור, כתום, ירוק",ללא,16 מגה פיקסל,50 + 50 מגה פיקסל,כולל,כולל,"1,995","2,149",אופציונאלי,5.1,"8,380 mAh",13
Huawei,2019,Android,159 גרם,P30 Lite,סמארטפון,מסך מגע,6GB,1700 2200 MHz,4,6.15 אינטש,4 + 4 ליבות,1080x2312 פיקסלים,415 ppi,לא זמין,IPS LCD,לא זמין,"שחור, לבן, כחול",microSDXC,24 מגה פיקסל,יעודכן בקרוב,כולל,כולל,"1,313","1,335",כולל,4.2,"3,340 mAh",13
Google,2019,Android,193 גרם,Pixel 4,סמארטפון,מסך מגע,6GB,2840 2420 1780 MHz,4,6.3 אינטש,1+3+4,1440x3040 פיקסלים,537 ppi,יעודכן בקרוב,P-OLED,IP68,"שחור, לבן, כתום",ללא,8 מגה פיקסל,12.2 + 16 מגה פיקסל,ללא,כולל,"1,149","1,997",כולל,5.0,"3,700 mAh",13
Realme,2022,Android,182 גרם,Realme 9,סמארטפון,מסך מגע,8GB,2000 2500 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,411 ppi,90 Hz,Super AMOLED,לא זמין,"שחור, כחול, ירוק",ללא,16 מגה פיקסל,50 + 8 + 2 מגה פיקסל,כולל,כולל,"1,249","1,499",אופציונאלי,5.2,"4,500 mAh",13
Samsung,2021,Android,203 גרם,Galaxy A72,סמארטפון,מסך מגע,8GB,2300 1800 MHz,4,6.7 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,394 ppi,90 Hz,Super AMOLED,IP67,"שחור, לבן, כחול, סגול",microSDXC,32 מגה פיקסל,68 + 8 + 12 + 5 מגה פיקסל,כולל,כולל,"1,750","1,750",אופציונאלי,5.0,"5,000 mAh",13
Xiaomi,2022,Android,202 גרם,Redmi Note 11,סמארטפון,מסך מגע,6GB,1700 2200 MHz,4,6.67 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,395 ppi,120 Hz,Super AMOLED,IP53,"לבן, כחול, אפור",microSDXC,16 מגה פיקסל,יעודכן בקרוב,כולל,כולל,"1,199","1,399",אופציונאלי,5.1,"5,000 mAh",13
OPPO,2021,Android,175 גרם,A74,סמארטפון,מסך מגע,6GB,1800 2000 MHz,4,6.43 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,409 ppi,לא זמין,AMOLED,לא זמין,"שחור, כחול",microSDXC,16 מגה פיקסל,48 + 2 + 2 מגה פיקסל,כולל,כולל,839,928,ללא,5.0,"5,000 mAh",13
Nokia,2019,Android,180 גרם,לא רלוונטי,סמארטפון,מסך מגע,6GB,2200 1800 MHz,4,6.3 אינטש,8 ליבות,1080x2280 פיקסלים,400 ppi,60 Hz,IPS LCD,ללא,"לבן, כחול, ירוק",Micro SD/T-Flash,20 מגה פיקסל,48 + 8 + 5 מגה פיקסל,כולל,כולל,748,999,כולל,5.0,"3,500 mAh",13
Nokia,2021,Android,194 גרם,Nokia G10,סמארטפון,מסך מגע,יעודכן בקרוב,1500 2000 MHz,4,6.52 אינטש,4 + 4 ליבות,720x1600 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,יעודכן בקרוב,microSDXC,8 מגה פיקסל,13 + 2 + 2 מגה פיקסל,כולל,כולל,648,675,ללא,5.0,"5,050 mAh",13
OPPO,2022,Android,187 גרם,A77,סמארטפון,מסך מגע,4GB,1800 2300 MHz,4,6.56 אינטש,4 + 4 ליבות,720x1612 פיקסלים,269 ppi,90 Hz,IPS LCD,IP54,"כחול, כתום",microSDXC,8 מגה פיקסל,50 + 2 מגה פיקסל,כולל,כולל,769,799,ללא,5.0,"5,000 mAh",13
Nokia,2020,Android,195 גרם,לא רלוונטי,סמארטפון,מסך מגע,3GB,2000 MHz,4,6.5 אינטש,8 ליבות,720x1600 פיקסלים,270 ppi,יעודכן בקרוב,IPS LCD,ללא,יעודכן בקרוב,Micro SD/T-Flash,5 מגה פיקסל,13 + 2 מגה פיקסל,כולל,כולל,498,649,ללא,5.0,"4,500 mAh",13
Samsung,2020,Android,185 גרם,Galaxy A71,סמארטפון,מסך מגע,8GB,1800 2200 MHz,4,6.7 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,393 ppi,לא זמין,Super AMOLED Plus,לא זמין,"שחור, כחול, כסוף",microSDXC,32 מגה פיקסל,64 + 12 + 5 + 5 מגה פיקסל,כולל,כולל,"1,299","1,429",כולל,5.0,"4,500 mAh",13
Realme,2022,Android,178 גרם,10,סמארטפון,מסך מגע,8GB,2000 2200 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,411 ppi,90 Hz,Super AMOLED,לא זמין,"לבן, כחול",microSDXC,16 מגה פיקסל,50 + 2 מגה פיקסל,כולל,כולל,979,979,אופציונאלי,5.3,"5,000 mAh",13
OnePlus,2020,Android,184 גרם,Nord,סמארטפון,מסך מגע,8GB,2400 2200 1800 MHz,"4, 5",6.44 אינטש,1 + 1 + 6,1080x2400 פיקסלים,408 ppi,90 Hz,Fluid AMOLED,ללא,"כחול, אפור",ללא,32 + 8 מגה פיקסל,48 + 8 + 5 + 2 מגה פיקסל,כולל,כולל,"1,298","1,450",כולל,5.1,"4,115 mAh",13
OnePlus,2020,Android,184 גרם,Nord,סמארטפון,מסך מגע,12GB,2400 2200 1800 MHz,"4, 5",6.44 אינטש,1 + 1 + 6,1080x2400 פיקסלים,408 ppi,90 Hz,Fluid AMOLED,ללא,"כחול, אפור",ללא,32 + 8 מגה פיקסל,48 + 8 + 5 + 2 מגה פיקסל,כולל,כולל,"1,399","1,699",כולל,5.1,"4,115 mAh",13
Samsung,2019,Android,175 גרם,Galaxy S10,סמארטפון,מסך מגע,8GB,2700 2300 1900 MHz,4,6.4 אינטש,2+2+4,1440x3040 פיקסלים,526 ppi,יעודכן בקרוב,Dynamic AMOLED,IP68,"שחור, לבן, כחול, צהוב, ירוק",Micro SD/T-Flash,10 + 8 מגה פיקסל,12 + 12 + 16 מגה פיקסל,כולל,כולל,"2,099","3,015",כולל,5.0,"4,100 mAh",13
Slider,לא זמין,לא זמין,לא זמין,לא זמין,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,"אדום, שחור וכסף",לא זמין,לא זמין,כולל,לא זמין,לא זמין,349,415,לא זמין,לא זמין,לא זמין,13
Cat,2020,Android,248 גרם,Cat S62,סמארטפון,מסך מגע,6GB,1800 2200 MHz,4,5.7 אינטש,4 + 4 ליבות,1080x2160 פיקסלים,424 ppi,לא זמין,IPS LCD,ללא,שחור,microSDXC,12 מגה פיקסל,12 מגה פיקסל,כולל,כולל,"2,389","2,399",כולל,5.0,"4,000 mAh",13
OPPO,2020,Android,184 גרם,Reno,סמארטפון,מסך מגע,12GB,לא זמין,5,6.55 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,402 ppi,90 Hz,Super AMOLED,ללא,"שחור, כחול, אדום",ללא,32 מגה פיקסל,50 + 16 + 13 + 2 מגה פיקסל,כולל,כולל,"1,999","2,699",אופציונאלי,5.1,"4,400 mAh",13
Apple,2018,iOS,194 גרם,iPhone XR,סמארטפון,מסך מגע,3GB,יעודכן בקרוב,4,6.1 אינטש,8 ליבות,828x1792 פיקסלים,326 ppi,יעודכן בקרוב,Liquid Retina IPS LCD,IP67,"שחור, כחול, אדום, צהוב",ללא,7 מגה פיקסל,12 מגה פיקסל,ללא,כולל,"1,499","1,499",כולל,5.0,יעודכן בקרוב,13
Apple,2018,iOS,208 גרם,iPhone XS Max,סמארטפון,מסך מגע,4GB,יעודכן בקרוב,4,6.5 אינטש,8 ליבות,1242x2688 פיקסלים,458 ppi,יעודכן בקרוב,Super AMOLED,IP68,"אפור, כסוף, זהב",ללא,7 מגה פיקסל,12 + 12 מגה פיקסלים,יעודכן בקרוב,כולל,"2,298","3,500",כולל,5.0,יעודכן בקרוב,14
Realme,2022,Android,188 גרם,GT Neo 3,סמארטפון,מסך מגע,8GB,2000 2850 MHz,5,6.7 אינטש,4 + 4 ליבות,1080x2412 פיקסלים,394 ppi,120 Hz,AMOLED,לא זמין,"שחור, לבן, כחול",ללא,16 מגה פיקסל,50 + 8 + 2 מגה פיקסל,כולל,כולל,"1,399","1,399",אופציונאלי,5.3,"5,000 mAh",14
Samsung,2022,Android,167 גרם,Galaxy S22,סמארטפון,מסך מגע,8GB,1700 2400 3000 MHz,4,6.1 אינטש,4 + 3 + 1 ליבות,1080x2340 פיקסלים,425 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"שחור, לבן, ירוק, תכלת, ורוד זהב",ללא,10 מגה פיקסל,50 + 10 + 12 מגה פיקסל,כולל,כולל,"2,600","2,890",כולל,5.2,"3,700 mAh",14
Google,2020,Android,151 גרם,Pixel,סמארטפון,מסך מגע,8GB,2400 2200 1800 MHz,5,6 אינטש,8 ליבות,1080x2340 פיקסלים,432 ppi,90 Hz,OLED,IP68,"שחור, ירוק",ללא,8 מגה פיקסל,12 + 16 מגה פיקסלים,כולל,כולל,"2,300","2,300",כולל,5.0,"4,080 mAh",14
OnePlus,2022,Android,187 גרם,Nord N20 SE,סמארטפון,מסך מגע,4GB,1800 2300 MHz,4,6.56 אינטש,4 + 4 ליבות,720x1612 פיקסלים,269 ppi,לא זמין,IPS LCD,לא זמין,"שחור, כחול",microSDXC,8 מגה פיקסל,50 + 2 מגה פיקסל,כולל,כולל,715,999,ללא,5.3,"5,000 mAh",14
Samsung,2022,Android,176 גרם,Galaxy M53,סמארטפון,מסך מגע,6GB,2000 2400 MHz,5,6.7 אינטש,6 + 2 ליבות,1080x2408 פיקסלים,394 ppi,120 Hz,Super AMOLED Plus,לא זמין,"כחול, חום, ירוק",microSDXC,32 מגה פיקסל,108 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,"1,585","1,586",אופציונאלי,5.2,"5,000 mAh",14
Samsung,2017,Android,173 גרם,Galaxy S8 Plus,סמארטפון,מסך מגע,4GB,2300 1700 MHz,4,6.2 אינטש,4 + 4 ליבות,2960x1440 פיקסלים,529 ppi,יעודכן בקרוב,Super AMOLED,IP68,"שחור, כחול, אפור, כסוף, זהב",Micro SD/T-Flash,8 מגה פיקסל,12 מגה פיקסל,כולל,כולל,"1,050","1,050",כולל,5.0,"3,500 mAh",14
Samsung,2023,Android,168 גרם,Galaxy S23,סמארטפון,מסך מגע,8GB,2000 2800 2800 3360 MHz,5,6.1 אינטש,3 + 2 + 2 + 1 ליבות,1080x2340 פיקסלים,422 ppi,120 Hz,Dynamic AMOLED 2X,IP68,"שחור, ירוק, לבנדר",ללא,12 מגה פיקסל,50 + 10 + 12 מגה פיקסל,כולל,כולל,"3,175","3,445",אופציונאלי,5.3,"3,900 mAh",14
Google,2019,Android,162 גרם,Pixel 4,סמארטפון,מסך מגע,6GB,2840 2420 1780 MHz,4,5.7 אינטש,1 + 3 + 4,1080x2280 פיקסלים,444 ppi,90 Hz,P-OLED,IP68,"שחור, לבן, כתום",ללא,8 מגה פיקסל,12.2 + 16 מגה פיקסל,ללא,כולל,"1,319","1,330",כולל,5.0,"2,800 mAh",14
Xiaomi,2021,Android,193 גרם,Poco X3 GT,סמארטפון,מסך מגע,8GB,2000 2600 MHz,4,6.6 אינטש,4 + 4 ליבות,1080x2400 פיקסלים,399 ppi,120 Hz,IPS LCD,IP53,"שחור, לבן, כחול",ללא,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,320","1,499",כולל,5.2,"5,000 mAh",14
OnePlus,2020,Android,180 גרם,OnePlus 8,סמארטפון,מסך מגע,8GB,2840 2420 1800 MHz,"4, 5",6.55 אינטש,2 + 2,1080x2400 פיקסלים,402 ppi,90 Hz,Fluid AMOLED,IP68,"שחור, כסוף, ירוק",ללא,16 מגה פיקסל,48 + 16 + 2 גה פיקסל,כולל,כולל,"1,449","1,549",כולל,5.1,"4,300 mAh",14
OPPO,2022,Android,187 גרם,A57,סמארטפון,מסך מגע,4GB,1800 2300 MHz,4,6.56 אינטש,4 + 4 ליבות,720x1612 פיקסלים,269 ppi,לא זמין,IPS LCD,IPX4,"שחור, ירוק",microSDXC,8 מגה פיקסל,13 + 2 מגה פיקסל,כולל,כולל,670,699,ללא,5.3,"5,000 mAh",14
Realme,2021,Android,186 גרם,GT,סמארטפון,מסך מגע,8GB,1800 2420 2840 MHz,4,6.43 אינטש,1 + 3 + 4,1080x2400 פיקסלים,409 ppi,120 Hz,Super AMOLED,לא זמין,"כחול, כסוף, שחור וזהב",ללא,16 מגה פיקסל,64 + 8 + 2 מגה פיקסל,כולל,כולל,"1,299","1,799",כולל,5.2,"4,500 mAh",14
Blackview,לא זמין,Android,180 גרם,A80s,לא זמין,מסך מגע,4GB,1500 1800 MHz,לא זמין,6.22 אינטש,4 + 4 ליבות,720x1520 פיקסלים,לא זמין,לא זמין,IPS LCD,לא זמין,לא זמין,microSDXC,לא זמין,לא זמין,לא זמין,כולל,519,749,לא זמין,4.2,"4,200 mAh",14
Google,2019,Android,167 גרם,Pixel 3a XL,סמארטפון,מסך מגע,4GB,1700 2000 MHz,4,6.0 אינטש,2 + 6 ליבות,1080x2160 פיקסלים,402 ppi,לא זמין,OLED,לא זמין,"שחור, לבן, סגול",ללא,8 מגה פיקסל,12.2 מגה פיקסל,כולל,כולל,820,824,כולל,5.0,"3,700 mAh",14
Xiaomi,2017,Android,211 גרם,Mi,סמארטפון,מסך מגע,4GB,2000 MHz,4,6.44 אינטש,8 ליבות,1080x1920 פיקסלים,342 ppi,יעודכן בקרוב,יעודכן בקרוב,ללא,זהב,Micro SD/T-Flash,5 מגה פיקסל,12 מגה פיקסל,כולל,כולל,797,798,כולל,4.2,"5,300 mAh",14
Apple,2018,iOS,208 גרם,iPhone XS Max,סמארטפון,מסך מגע,4GB,יעודכן בקרוב,4,6.5 אינטש,8 ליבות,1242x2688 פיקסלים,458 ppi,יעודכן בקרוב,Super AMOLED,IP68,"אפור, כסוף, זהב",ללא,7 מגה פיקסל,12 + 12 מגה פיקסלים,יעודכן בקרוב,כולל,"1,699","2,890",כולל,5.0,יעודכן בקרוב,14
Samsung,2011,Android,97.5 גרם,לא רלוונטי,סמארטפון,מסך מגע,יעודכן בקרוב,830 MHz,3.5,3 אינטש,ליבה אחת,320x240 פיקסלים,133 ppi,יעודכן בקרוב,TFT,ללא,"שחור, לבן, כתום, ורוד",Micro SD/T-Flash,לא כולל מגה פיקסל,2 מגה פיקסל,ללא,כולל,300,300,לא זמין,3.0,"1,200 mAh",14
Geemarc,לא זמין,לא זמין,לא זמין,לא זמין,טלפון רגיל,מקשי ספרות,לא זמין,לא זמין,לא זמין,2.8 אינטש,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא רלוונטי,לא זמין,649,699,לא זמין,לא זמין,לא זמין,14
OnePlus,2020,Android,188 גרם,OnePlus 8,סמארטפון,מסך מגע,12GB,2840 2420 1800 MHz,5,6.55 אינטש,8 ליבות,1080x2400 פיקסלים,402 ppi,120 Hz,Fluid AMOLED,ללא,"כסוף, ירוק",ללא,16 מגה פיקסל,48 + 16 + 5 + 2 מגה פיקסל,כולל,כולל,"1,884","2,099",כולל,5.1,"4,500 mAh",14
Google,2018,Android,184 גרם,Pixel 3 XL,סמארטפון,מסך מגע,4GB,2500 1600 MHz,4,6.3 אינטש,4 + 4 ליבות,1440x2960 פיקסלים,523 ppi,לא זמין,P-OLED,IP68,"שחור, לבן, ורוד",ללא,8 + 8 מגה פיקסל,12.2 מגה פיקסל,כולל,כולל,"1,090","1,100",כולל,5.0,"3,430 mAh",14
Realme,2022,Android,199 גרם,GT 2 Pro,סמארטפון,מסך מגע,12GB,1800 2500 3000 MHz,4,6.7 אינטש,4 + 3 + 1 ליבות,1440x3216 פיקסלים,509 ppi,120 Hz,LTPO2 AMOLED,לא זמין,"שחור, לבן, כחול, ירוק",ללא,32 מגה פיקסל,50 + 50 + 3 מגה פיקסל,כולל,כולל,"2,499","2,499",כולל,5.2,"5,000 mAh",14
Samsung,2022,Android,263 גרם,Galaxy Z Fold4,סמארטפון,מסך מגע,12GB,1800 2750 3190 MHz,4,7.6 אינטש,4 + 3 + 1 ליבות,1812x2176 פיקסלים,373 ppi,120 Hz,Foldable Dynamic AMOLED 2X,IPX8,"שחור, בז'",ללא,4 מגה פיקסל,50 + 10 + 12 מגה פיקסל,כולל,כולל,"5,499","5,949",כולל,5.2,"4,400 mAh",14
Xiaomi,2020,Android,216 גרם,Mi 10T,סמארטפון,מסך מגע,8GB,2840 2420 1800 MHz,5,6.67 אינטש,1+3+4,1080x2400 פיקסלים,395 ppi,144 Hz,IPS LCD,ללא,"שחור, אפור",ללא,20 מגה פיקסל,64 + 13 + 5 מגה פיקסל,כולל,כולל,"1,499","1,775",כולל,5.1,"5,000 mAh",14
Realme,2021,Android,177 גרם,Realme 8,סמארטפון,מסך מגע,8GB,2000 2050 MHz,4,6.4 אינטש,6 + 2 ליבות,1080x2400 פיקסלים,411 ppi,לא זמין,Super AMOLED,לא זמין,"שחור, כסוף",microSDXC,16 מגה פיקסל,64 + 8 + 2 + 2 מגה פיקסל,כולל,כולל,799,999,אופציונאלי,5.1,"5,000 mAh",15
Xiaomi,2021,Android,157 גרם,Mi 11,סמארטפון,מסך מגע,6GB,2300 1800 MHz,4,6.55 אינטש,2 + 6 ליבות,1080x2400 פיקסלים,402 ppi,90 Hz,AMOLED,ללא,"שחור, כחול, ורוד",microSDXC,16 מגה פיקסל,64 + 8 + 5 מגה פיקסל,כולל,כולל,"1,244","1,250",אופציונאלי,5.1,"4,250 mAh",15
Honor,2022,Android,198 גרם,X7,סמארטפון,מסך מגע,4GB,1900 2400 MHz,4,6.74 אינטש,4 + 4 ליבות,720x1600 פיקסלים,260 ppi,90 Hz,IPS LCD,לא זמין,"כחול, כסוף",microSDXC,8 מגה פיקסל,48 + 5 + 2 + 2 מגה פיקסל,כולל,כולל,849,882,אופציונאלי,5.1,"5,000 mAh",15
Victurio,לא זמין,לא זמין,106 גרם,לא זמין,טלפון רגיל,מקשי ספרות,48MB,לא זמין,4,2.8 אינטש,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,לא זמין,שחור,לא זמין,לא זמין,לא זמין,לא רלוונטי,לא זמין,349,379,לא זמין,כולל,"1,000 mAh",15
Samsung,2016,Android,167 גרם,Galaxy J7,סמארטפון,מסך מגע,3GB,1600 MHz,4,5.5 אינטש,8 ליבות,1080x1920 פיקסלים,401 ppi,לא זמין,PLS LCD,ללא,"שחור, זהב",Micro SD/T-Flash,8 מגה פיקסל,13 מגה פיקסל,כולל,כולל,549,549,ללא,4.1,"3,300 mAh",15
Nokia,2020,Android,161 גרם,לא רלוונטי,סמארטפון,מסך מגע,3GB,1950 1450 MHz,4,5.71 אינטש,4 + 4 ליבות,720x1520 פיקסלים,295 ppi,יעודכן בקרוב,יעודכן בקרוב,ללא,"שחור, ורוד",Micro SD/T-Flash,8 מגה פיקסל,13 + 2 מגה פיקסל,כולל,כולל,349,349,אופציונאלי,4.2,"3,000 mAh",15
